"company","year","region","country","icb_sector","rank","rd_million","rd_growth_1y_percent","rd_intensity_percent","sales_million","sales_growth_1y_percent","employees","employees_growth_1y_percent","capex_million","capex_growth_1y_percent","capex_intensity_percent","profit_million","profit_growth_1y_percent","profitability_percent","patents_2010_2019"
"SAP",2017,"EU","Germany","Software & Computer Services",12,3332,9.7,14.2,23461,6.3,88543,5.2,1275,27.4,5.4,4878,-5,20.8,860
"SAP",2018,"EU","Germany","Software & Computer Services",13,3612,8.40336134453781,14.6187469645459,24708,5.31520395550062,96498,8.98433529471556,1458,14.3529411764706,5.9009227780476,5703,16.9126691266913,23.0815930063137,860
"SAP",2019,"EU","Germany","Software & Computer Services",11,4283,18.5769656699889,15.5445867963561,27553,11.5144892342561,100330,3.97106675786028,817,-43.9643347050754,2.96519435270206,4472,-21.5851306330002,16.2305375095271,860
"RENAULT",2010,"EU","France","Automobiles & Parts",20,1728,5.17346317711502,4.52853923161591,38158,16.4809670624867,124749,0.355571287216327,1681,59.6613545816733,4.78274542690917,1125,-29.3436293436293,4.64646994077258,5645
"RENAULT",2011,"EU","France","Automobiles & Parts",17,2064,19.4444444444444,4.84188796096462,42628,11.7144504428953,128322,2.86415121564101,109.5,-49.327354290111,1.59024648820567,2635,48.6181613085166,6.18138312846017,5645
"RENAULT",2012,"EU","France","Automobiles & Parts",20,1889,-8.47868217054264,4.57717470317422,41270,-3.18569954020831,127086,-0.96320194510684,2847,15.9674134419552,6.89847346740974,1028,-7.47074707470747,2.49091349648655,5645
"RENAULT",2013,"EU","France","Automobiles & Parts",22,1793,-5.08205399682372,4.38043584481579,40932,-0.81899685001211,121807,-4.15388004973011,2749,-3.44221988057605,6.71601680836509,-174,-116.926070038911,-0.425095279976546,5645
"RENAULT",2014,"EU","France","Automobiles & Parts",20,1890,5.40992749581706,4.60358056265985,41055,0.300498387569625,117395,-3.62212352327863,1544,-19.5833333333333,3.7608086712946,1251,298.407643312102,3.04713189623676,5645
"RENAULT",2015,"EU","France","Automobiles & Parts",20,2243,18.6772486772487,4.94848545017319,45327,10.4055535257581,120136,2.33485242131266,1845,19.4948186528497,4.07042160301807,2151,71.9424460431655,4.74551591766497,5645
"RENAULT",2016,"EU","France","Automobiles & Parts",17,2690,19.9286669638876,5.24949749234042,51243,13.0518234165067,124849,3.92305387227809,2039,10.5149051490515,3.9790800694729,3302,49.6826835902085,6.44380695899928,5645
"RENAULT",2017,"EU","France","Automobiles & Parts",17,2958,10,5,58770,14.7,181344,45.3,2291,12.4,3.9,3710,13.7,6.3,5645
"RENAULT",2018,"EU","France","Automobiles & Parts",14,3516,18.8640973630832,6.12340862780613,57419,-2.29879190062957,183002,0.914284453855663,2635,15.0152771715408,4.58907330326199,2969,-19.886670264436,5.17076229122764,5645
"RENAULT",2019,"EU","France","Automobiles & Parts",14,3697,5.14789533560864,6.65682337900859,55537,-3.2776607046448,179565,-1.87812155058414,2936,11.4231499051233,5.28656571294812,2115,-28.7638935668575,3.80827196283559,5645
"STMICROELECTRONICS",2010,"EU","Netherlands","Semiconductors",22,1627.991,-1.66594989526277,21.1096009277902,7712.088,21.5746128873294,53300,3.37470907680373,485.900803,11.3872860876856,12.4975882017944,574.2,-7.74627301409828,5.57703698401782,2459
"STMICROELECTRONICS",2011,"EU","Netherlands","Technology Hardware & Equipment",22,1693.330225,4.0200986363824,22.5064201348222,7523.765285,-5.90387163923074,49450,-7.22326454033771,972.254415,-2.70506565290599,12.9224447888927,223.355744,-49.9124121713382,2.96866974897928,2459
"STMICROELECTRONICS",2012,"EU","Netherlands","Technology Hardware & Equipment",24,1762.922603,7.38688827449603,27.3872600874463,6437.017056,-12.7580893681377,48460,-2.0020222446916,341.822053,-64.1494435241915,5.31025551161752,-1777.323089,-911.418684798844,-27.610973740443,2459
"STMICROELECTRONICS",2013,"EU","Netherlands","Technology Hardware & Equipment",26,1362.482813,-19.2175408353071,23.2491957407501,5860.343851,-4.83927939614817,45390,-6.33512174989682,385.033727,17.7383589285317,6.57015589510671,-493.800317,-70.6085455372812,-8.42613214437475,2459
"STMICROELECTRONICS",2014,"EU","Netherlands","Technology Hardware & Equipment",34,1059.220299,-31.5593400875406,17.368989733914,6098.341442,-8.38901262476483,43620,-3.89953734302709,408.532868,-6.59133706708671,6.69908157628541,137.550381,-124.522760632495,2.25553754751537,2459
"STMICROELECTRONICS",2015,"EU","Netherlands","Technology Hardware & Equipment",35,1149.077325,-2.72161739011025,18.1383210138102,6335.080982,-6.84764992809626,43183,-1.00183402109124,485.900803,6.65322574847993,7.67000144718908,121.245569,-20.9580836644767,1.91387559755744,2459
"STMICROELECTRONICS",2016,"EU","Netherlands","Technology Hardware & Equipment",33,1228.536149,3.51718618391403,18.6491935427711,6587.610055,1.13603262559547,43480,0.687770650487463,579.64138,15.500945141163,8.79896313170589,260.886055,108.333333998801,3.96025345795912,2459
"STMICROELECTRONICS",2017,"EU","Netherlands","Technology Hardware & Equipment",36,1065.6,-1.3,15.4,6927.4,19.6,45468,4.6,1084.8,112.9,15.7,855.5,273.1,12.3,2459
"STMICROELECTRONICS",2018,"EU","Netherlands","Technology Hardware & Equipment",36,1183.40551,6.02503912363068,14.09696213067,8394.755544,15.6957149735195,45953,1.06668426145862,1103.056206,-2.92083013066872,13.1398252184769,1199.999388,33.9181286549707,14.294631710362,2459
"STMICROELECTRONICS",2019,"EU","Netherlands","Technology Hardware & Equipment",36,1212.39111,0.516605166051676,14.2932102004408,8482.286995,-0.863503953391587,45554,-0.868278458424909,1051.273055,-6.49247822644497,12.3937454087522,929.32182,-24.0174672489083,10.9560289642145,2459
"CONTINENTAL",2010,"EU","Germany","Automobiles & Parts",23,1524.9,8.51063829787235,5.85443949183972,26046.9,29.6142955955752,142695,6.95493793847815,1345,4.8,4.81516034537699,1295.438647,22.0956210902592,7.36248843432424,5292
"CONTINENTAL",2011,"EU","Germany","Automobiles & Parts",23,1693,11.0236736835202,5.54992804434697,30504.9,17.1152805132281,163788,14.7818774308841,1721.2,37.2348907670228,5.64237220905494,2595.4,35.3392084267612,8.50814131500185,5292
"CONTINENTAL",2012,"EU","Germany","Automobiles & Parts",21,1826.9,7.90903721204963,5.58067216109384,32736.2,7.31456257847101,169639,3.57230077905586,2017.6,17.2205438066465,6.16320770278774,3107.8,19.7426215612237,9.49346594901058,5292
"CONTINENTAL",2013,"EU","Germany","Automobiles & Parts",19,1918.6,5.01943182440199,5.75620293420539,33331,1.81694882118266,177762,4.78840361001893,1980.7,-1.82890563045202,5.94251597611833,3272.9,1.62392100850774,9.819387357115,5292
"CONTINENTAL",2014,"EU","Germany","Automobiles & Parts",18,2195.6,14.4376107578443,6.36300669164805,34505.7,3.52434670426929,189168,6.41644445944578,2045.4,3.26652193668906,5.92771629035203,3355.2,2.51458950777597,9.72361088168042,5292
"CONTINENTAL",2015,"EU","Germany","Automobiles & Parts",15,2528.3,15.1530333394061,6.44448409461664,39232,13.6971572812608,207899,9.90178042797936,2178.8,6.52195169648968,5.55362969004894,4130,23.0925131139724,10.5271207177814,5292
"CONTINENTAL",2016,"EU","Germany","Automobiles & Parts",16,2917.4,15.3897876043191,7.19466331274122,40549.5,3.3582279771615,220137,5.8865122006359,2592.5,18.9875160638884,6.39342038742771,4021.5,-2.62711864406779,9.91750823068102,5292
"CONTINENTAL",2017,"EU","Germany","Automobiles & Parts",14,3195.8,9.5,7.3,44009.5,8.5,235473,7,2849.7,9.9,6.5,4382.1,9,10,5292
"CONTINENTAL",2018,"EU","Germany","Automobiles & Parts",16,3367,5.35703110332311,7.58258190629757,44404.4,0.897306263420394,243226,3.29252186025575,3124.4,9.63961118714252,7.03623965192639,4023.2,-8.19013714885558,9.06036338741206,5292
"CONTINENTAL",2019,"EU","Germany","Automobiles & Parts",16,3596.6,6.81912681912682,8.08617216446635,44478.4,0.166650151786762,241458,-0.72689597329233,2977.5,-4.70170272692357,6.69426058491313,-314.3,-107.812189302048,-0.706635130760099,5292
"BASF",2010,"EU","Germany","Chemicals",24,1507,6.87943262411348,2.35936937360074,63873,25.9996449213895,105565,0.486416509604592,2129,-2.92083013066872,5.15710863745244,8397,43.349182429257,12.5592973556902,1288
"BASF",2011,"EU","Germany","Chemicals",24,1622,7.63105507631054,2.20689279834551,73497,15.0673993706261,111141,5.28205371098376,3410,3.52155434122647,4.63964515558458,8939,11.4310645724258,12.162401186443,1288
"BASF",2012,"EU","Germany","Chemicals",23,1766,8.87792848335389,2.24313785263372,78729,7.11865790440427,113262,1.90838664399278,4149,21.6715542521994,5.26997675570628,9616,7.57355408882425,12.2140507309886,1288
"BASF",2013,"EU","Germany","Chemicals",20,1849,4.69988674971686,2.49956065050762,73973,2.55653066034467,112206,1.28540737664964,4660,16.0647571606476,6.29959579846701,6782,3.98650720637841,9.1682100225758,1288
"BASF",2014,"EU","Germany","Chemicals",21,1846,2.78396436525612,2.48365309582111,74326,0.47720114095684,113292,0.967862681140041,5296,8.68048430125179,7.12536662809784,6755,1.2743628185907,9.08834055377661,1288
"BASF",2015,"EU","Germany","Chemicals",25,1914,3.68364030335862,2.71685900438615,70449,-5.21620967090923,112435,-0.756452353211168,5812,9.74320241691844,8.24993967267101,5970,-11.621021465581,8.47421538985649,1288
"BASF",2016,"EU","Germany","Chemicals",26,1834,-4.17972831765935,3.18679409209383,57550,-18.309699215035,113830,1.24071685862943,4145,-28.6820371644873,7.20243266724587,6109,2.3283082077052,10.6151172893136,1288
"BASF",2017,"EU","Germany","Chemicals",24,1867,1.8,2.9,64475,12,115490,1.5,3996,-3.6,6.2,8370,37,13,1288
"BASF",2018,"EU","Germany","Chemicals",27,1650,-11.6229244777718,2.471206697719,66769,3.55796820473051,122404,5.98666551216556,3894,-2.55255255255256,5.83204780661684,7501,-9.77868655280251,11.2342554179335,1288
"BASF",2019,"EU","Germany","Chemicals",20,2239,9.86261040235525,3.5434503932771,63187,-5.36476508559361,117628,-3.90183327342244,3824,-1.79763739085773,6.05187775966575,4010,-46.5404612718304,6.34624210676247,1288
"MERCK DE",2010,"EU","Germany","Pharmaceuticals",25,1397.1,3.90450691655511,15.6469441924537,8928.9,15.2562282173745,36347,10.6453576864536,140.905235,5.03155799719182,4.43727670821714,555,50.3237433285451,11.3306230330724,5655
"MERCK DE",2011,"EU","Germany","Pharmaceuticals & Biotechnology",25,1517.1,8.58922052823707,14.7629520065393,10276.4,15.0914446348374,40676,11.9101989160041,366.3,-7.54669358909641,3.56447783270406,1071.6,5.92072748838588,10.4277762640613,5655
"MERCK DE",2012,"EU","Germany","Pharmaceuticals & Biotechnology",25,1511.3,-0.382308351460015,13.5264792488969,11172.9,8.72387217313455,38847,-4.4965089979349,329.1,-10.1556101556102,2.94551996348307,957.6,-10.6382978723404,8.57073812528529,5655
"MERCK DE",2013,"EU","Germany","Pharmaceuticals & Biotechnology",25,1504.3,-0.463177396943026,13.5582374201224,11095.1,-0.696327721540502,38154,-1.78392153834273,407,23.6706168337891,3.66828600012618,1595,66.56223893066,14.3757154058999,5655
"MERCK DE",2014,"EU","Germany","Pharmaceuticals & Biotechnology",23,1699.9,13.0027255201755,14.7807109070673,11500.8,3.65656911609629,39639,3.89212140273627,480.9,18.1572481572482,4.18144824707846,1705,5.67745134498574,14.8250556483027,5655
"MERCK DE",2015,"EU","Germany","Pharmaceuticals & Biotechnology",28,1706.5,0.388258132831343,13.2856353204045,12844.7,11.6852740678909,49613,25.1620878427811,693,15.9069174370418,5.39522137535326,1839.6,7.89442815249266,14.3218603782105,5655
"MERCK DE",2016,"EU","Germany","Pharmaceuticals & Biotechnology",23,1972,15.5581599765602,13.1256656017039,15024,16.9665309427234,50414,1.6144962005926,716,39.3267172601673,4.76570820021299,2054,11.6547075451185,13.671458998935,5655
"MERCK DE",2017,"EU","Germany","Pharmaceuticals & Biotechnology",19,2135,8.3,13.9,15327,2,52880,4.9,919,28.4,6,2200,7.1,14.4,5655
"MERCK DE",2018,"EU","Germany","Pharmaceuticals & Biotechnology",19,2225,4.21545667447307,14.9973038554867,14836,2.19742371013294,51713,-2.20688350983359,910,-0.979325353645266,6.13372876786196,1686,-19.676036207718,11.364249123753,5655
"MERCK DE",2019,"EU","Germany","Pharmaceuticals & Biotechnology",19,2268,1.93258426966292,14.0416047548291,16152,8.87031544890806,57036,10.2933498346644,1313,44.2857142857143,8.12902426944032,2196,30.2491103202847,13.5958395245171,5655
"BANCO SANTANDER",2010,"EU","Spain","Banks",26,1338.493,56.3351394409281,3.18178171437007,42067.405,3.8654195430484,172909,1.6657259107693,1316,-8.1,3.36973212762327,1925,-12.5807263272666,27.7385139397118,2
"BANCO SANTANDER",2011,"EU","Spain","Banks",26,1420,6.08946031096167,3.13486544362761,45297,7.67719092727492,193349,11.8212470143255,9085,5.24193548387097,12.492514438253,7939,-31.9642950951647,17.5265470119434,2
"BANCO SANTANDER",2012,"EU","Spain","Banks",29,1098,-22.6760563380282,2.41882187073181,45394,0.214142216923863,188779,-2.36360157021759,1509,-29.7,0,3549,-55.2966368560272,7.81821386086267,2
"BANCO SANTANDER",2013,"EU","Spain","Banks",27,1229,11.9307832422586,2.99500426465213,41035,-8.43876207689046,182958,-2.03734144343366,2.601189,-22.9336681314082,0,7652,113.564052469997,18.6474960399659,2
"BANCO SANTANDER",2014,"EU","Spain","Banks",28,1345,9.43856794141578,3.07526980062191,43736,10.2606766500277,185405,-0.608448590114719,1728.275087,-100,0,10679,44.7411222553538,24.4169562831535,2
"BANCO SANTANDER",2015,"EU","Spain","Banks",29,1481,10.1115241635688,3.04600892618416,48621,6.35910224438903,193863,4.56190501874276,0,58.3333333333333,0,9547,-10.6002434684896,19.6355484255774,2
"BANCO SANTANDER",2016,"EU","Spain","Banks",28,1726,16.5428764348413,3.7365777623831,46192,-4.02659463951798,191635,-1.14926520274627,6572,-14.2484342379958,14.2275718739176,10768,12.7893579134807,23.3113959127122,2
"BANCO SANTANDER",2017,"EU","Spain","Banks",29,1470,-14.8,2.9,50321,8.9,195732,2.1,7450,13.4,14.8,12091,12.3,24,2
"BANCO SANTANDER",2018,"EU","Spain","Banks",31,1468,-0.136054421768705,2.91131207361574,50424,0.204685916416603,202713,3.56661148917907,10726,43.9731543624161,21.2716166904649,14201,17.4509966090481,28.1631762652705,2
"BANCO SANTANDER",2019,"EU","Spain","Banks",32,1374,-6.40326975476839,2.67486907937002,51367,1.87014120260194,196419,-3.10488227198058,12766,19.0192056684691,24.8525317811046,12543,-11.675234138441,24.4184009188779,2
"NOVO NORDISK",2010,"EU","Denmark","Pharmaceuticals",27,1272.309,27.2787568125615,15.5999023035901,8155.878,18.9866492531565,29423,5.1384670359121,572.642317,9.72990568028111,5.55482806388227,2761.570644,24,31.1060317479001,974
"NOVO NORDISK",2011,"EU","Denmark","Pharmaceuticals & Biotechnology",28,1209.943468,-5.12392339996228,13.5577126014355,8924.392363,9.16720020689996,32136,9.22067770111816,413.358119,-8.9731807197882,4.63177886164842,3009.591456,18.3522314429736,33.7232086352185,974
"NOVO NORDISK",2012,"EU","Denmark","Pharmaceuticals & Biotechnology",26,1397.420099,15.9977764872554,13.3724655841349,10449.980897,17.6046785010172,34286,6.69031615633557,451.610176,9.72990568028111,4.32163637858562,3947.437225,31.7332618078592,37.7745879529142,974
"NOVO NORDISK",2013,"EU","Denmark","Pharmaceuticals & Biotechnology",24,1567.386677,12.1334100593552,13.9999042774981,11195.69567,7.10788711808228,37978,10.76824359797,433.777612,-3.97390268239615,3.87450342333216,4218.949454,6.85010519775948,37.6836739614591,974
"NOVO NORDISK",2014,"EU","Denmark","Pharmaceuticals & Biotechnology",22,1728.472577,14.0143782347253,14.4652388319429,11949.146482,6.2628631596557,40957,7.84401495602718,536.867942,23.2242123553414,4.49293966568013,4641.014801,9.52275107696039,38.8397180333436,974
"NOVO NORDISK",2015,"EU","Denmark","Pharmaceuticals & Biotechnology",26,1739.68746,0.700607195928571,11.9858793443019,14514.474992,21.5312028494758,40638,-0.778865639573212,702.5454,30.9273184328714,4.84030872895661,6649.436207,43.349182429257,45.8124473028821,974
"NOVO NORDISK",2016,"EU","Denmark","Pharmaceuticals & Biotechnology",22,1996.406814,14.7340754238732,13.2778672394973,15035.598549,3.57000564710144,41971,3.28018111127515,950.721154,35.2986218920231,6.3231347318942,6514.618974,-2.0467599778899,43.3279656461251,974
"NOVO NORDISK",2017,"EU","Denmark","Pharmaceuticals & Biotechnology",22,1931.7,-3.1,12.9,15003,-0.1,42076,0.3,1024.3,7.9,6.8,6577.3,1.1,43.8,974
"NOVO NORDISK",2018,"EU","Denmark","Pharmaceuticals & Biotechnology",25,1817.617513,-5.65329253187609,12.1325929287717,14981.278311,0.120863773666535,42672,1.4164844566974,1290.872815,26.3571991368035,8.61657322027171,6329.510043,-3.51052749939703,42.2494657104965,974
"NOVO NORDISK",2019,"EU","Denmark","Pharmaceuticals & Biotechnology",27,1722.067709,-4.81279485730717,10.5842436903696,16270.10639,9.11196358718169,42703,0.0726471691038677,1190.980161,-7.30593610788743,7.32005146402733,6998.008487,11.0798340557927,43.011448845234,974
"VIVENDI",2010,"EU","France","Media",28,1111,27.116704805492,3.84721933651915,28878,6.43520566121185,54561,13.0001656863557,668,-43.9643347050754,8.09959138444491,3221,11.8925051374203,17.5739317127225,5
"VIVENDI",2011,"EU","France","Media",33,998,-10.1710171017102,3.46371429563044,28813,-0.225084839670342,58400,7.03616136067888,4885.17064,8.84057971014494,15.699163391787,5682,11.9605911330049,19.7202651580884,5
"VIVENDI",2012,"EU","France","Media",47,718,-28.0561122244489,2.47637442229427,28994,0.62818866483878,58050,-0.459549367262246,4516,34.1253341253341,15.5756363385528,3823,-32.7173530447026,13.1854866524108,5
"VIVENDI",2013,"EU","France","Media",96,264,-73.9130434782609,1.19268127400045,22135,-1.95774460734376,46100,-20.5857019810508,2674,-33.1332833208302,12.0804156313531,-435,-124.857142857143,-1.96521346284165,5
"VIVENDI",2014,"EU","France","Media",149,169,-35.9848484848485,1.67509168401229,10089,-1.58993367147874,33558,4.43835616438357,249,-10.431654676259,2.46803449301219,736,15.541601255887,7.29507384279909,5
"VIVENDI",2015,"EU","France","Media",165,169,-35.9848484848485,1.57034008548597,10762,6.67063138071167,16395,-51.1442875022349,247,-0.803212851405621,2.29511243263334,613,-16.7119565217391,5.69596729232485,5
"VIVENDI",2016,"EU","France","Media",295,77,1183.33333333333,0.711710879009151,10819,-5.92173913043478,20300,23.8182372674596,235,-4.8582995951417,2.17210463074221,1363,1.64056674123789,12.5982068583048,5
"VIVENDI",2017,"EU","France","Media",188,154,100,1.2,12444,15,41743,84.7,261,11.1,2.1,1036,-24,8.3,5
